video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed
R59TevgzN3k,17.18.11,Samsung Galaxy: Growing Up,Samsung Mobile USA,24,2017-11-05T19:00:44.000Z,"Samsung|""Samsung Mobile""|""Samsung Mobile USA""|""Samsung Galaxy""|""smartphone""|""cell phone""|""mobile""|""upgrade""|""note8""|""galaxy s8""|""s8""|""galaxy""|""note""",17430235,269489,35251,36386,FALSE,FALSE,FALSE
vLVSf_yI_r8,17.18.11,gugudan(구구단) - 'Chococo' Official M/V,gugudan,24,2017-11-08T08:59:54.000Z,"구구단|""gugudan""|""gu9udan""|""wonderland""|""kpop""|""구구단 초코코""|""초코코""|""구구단 초코코 뮤비""|""구구단 세정""",1230602,49877,3579,7137,FALSE,FALSE,FALSE
axVvZrDz60k,17.18.11,[EXID(이엑스아이디)] 덜덜덜(DDD) 뮤직 비디오 (Official Music Video),EXID_OFFICIAL,24,2017-11-07T08:30:02.000Z,"exid|""이엑스아이디""|""dldprtmdkdlel""|""ddd""|""ejfejfejf""|""덜덜덜""|""ㅇㅇㅇ""|""exid 덜덜덜""|""exid ejfejfejf""|""덜덜덜뮤비""|""ejfejfejfabql""|""이엑스아이디덜덜덜""|""dldprtmdkdlel ejfejfejf""|""덜덜덜mv""|""뮤비""|""뮤직비디오""|""덜덜덜뮤직비디오""|""ejfejfejfabwlrqleldhm""|""dldprtmdkdlelejfejfejfabwlrqleldh""|""이엑스아이디덜덜덜뮤직비디오""|""이엑스아이디덜덜덜뮤비""|""musicvideo""|""dddmv""|""dddmusicvideo""|""솔지""|""하니""|""정화""|""혜린""|""엘리""|""solji""|""junghwa""|""jeonghwa""|""hyelin""|""hani""|""thfwl""|""dpffl""|""gksl""|""gPfls""|""wjdghk""|""ㄷ턍""|""ㄷ턍 뮤비""|""ㄷ턍 덜덜덜""|""m/v""|""mv""|""EXID 덜덜덜 뮤직비디오""|""EXID 덜덜덜 뮤비""",8040957,343151,5379,24583,FALSE,FALSE,FALSE
aaOB-ErYq6Y,17.18.11,Waymo's fully self-driving cars are here,Waymo,28,2017-11-07T16:03:12.000Z,"self-driving car|""waymo""|""self-driving""|""driverless""|""driverless car""|""public roads""|""autonomous""|""fully autonomous""|""full autonomy""|""google""|""google self-driving car""|""google self-driving car project""|""alphabet""|""announcement""",691867,6618,726,2519,FALSE,FALSE,FALSE
Wjq7x2d_s1w,17.18.11,Kelela - Blue Light,KelelaVEVO,10,2017-11-07T13:00:06.000Z,"Kelela|""Blue""|""Light""|""Warp""|""Records""|""Electronic""|""Pop""",307180,9429,272,549,FALSE,FALSE,FALSE
GdR-iTH_f-I,17.18.11,"Miko Grimes Speaks Up For NFL Husband, Talks 'Baller Wives' Drama + More",Breakfast Club Power 105.1 FM,24,2017-11-07T13:50:33.000Z,"the breakfast club|""power1051""|""celebrity news""|""radio""|""video""|""interview""|""angela yee""|""charlamagne tha god""|""dj envy""|""miko grimes""|""brent grimes""|""baller wives""",296063,3757,327,1642,FALSE,FALSE,FALSE
NHglTopVlKQ,17.18.11,블락비 (Block B) - Shall We Dance MV,CJENMMUSIC Official,10,2017-11-07T09:00:01.000Z,"CJ E&M|""CJENM""|""CJENMMUSIC""|""K-CULTURE""|""korean Music""|""MV""|""Music Video""|""K-Pop""|""Kpop""|""뮤비""|""뮤직비디오""|""블락비""|""Block B""|""Shall We Dance""|""블락비 (Block B) - Shall We Dance MV""",3619233,169961,1954,10644,FALSE,FALSE,FALSE
r1afdZk0qcI,17.18.11,[MV] 몬스타엑스(MONSTA X) - DRAMARAMA,starshipTV,10,2017-11-07T09:00:05.000Z,"kpop|""starship""|""loen""|""뮤비""|""스타쉽""|""티져""|""teaser""|""신곡""|""new""|""song""|""한류""|""hallyu""|""아이돌""|""idol""|""몬스타엑스""|""MONSTA X""|""컴백""|""comeback""|""더코드""|""the code""|""protocol terminal""|""monsta x mv""|""DRAMARAMA""|""MONSTA X BEAUTIFUL""|""MONSTA X HERO""|""MONSTA X FIGHTER""|""MONSTA X MINHYUK""|""MONSTA X SHOWNU""|""MONSTA X KIHYUN""|""MONSTA X WONHO""|""MONSTA X IM""|""MONSTA X JOOHEON""|""몬엑""|""몬스타엑스 셔누""|""몬스타엑스 주헌""|""몬스타엑스 민혁""|""몬스타엑스 원호""|""몬스타엑스 형원""|""몬스타엑스 기현""|""몬스타엑스 아이엠""|""MONSTA X TRESSPASS""|""무단침입""|""몬스타엑스 걸어""|""MONSTA X HYUNGWON""|""드라마라마""|""몬스타엑스 드라마라마""",5078246,369486,2119,35359,FALSE,FALSE,FALSE
n1rblnOWhmM,17.18.11,20 Questions,Carrie Hope Fletcher,24,2017-11-07T18:43:32.000Z,"carrie hope fletcher|""Q&A""|""20 questions""|""honest answers""|""merch""|""the hopeful shop""|""tea""|""posters""|""postcards""|""livestream""|""addams family""|""actors""|""actress""|""working""|""touring""|""backstage""|""behind the scenes""|""self improvement""|""learning""|""vlogging""|""chat""|""relationship""|""oliver ormson""|""scott paige""|""happiness""|""love""|""friendship""",136973,9481,88,676,FALSE,FALSE,FALSE
6jV798JxoTY,17.18.11,"CURRENT FEELINGS & FAVOURITES - Doubts, Marriage, Future & Favourites",Helen Anderson,22,2017-11-07T21:00:00.000Z,"helen anderson Silver hair Tattoos|""Helen Anderson""|""october favourites""",66699,3853,79,516,FALSE,FALSE,FALSE
3iXwXYflCSI,17.18.11,If only every weekend could be like this | EmilyHart,Emily Hart,23,2017-11-09T09:15:40.000Z,"emilyhart|""emily hartridge""|""vlog""|""family""|""sisters""|""10 reasons why""|""comedy""|""babies""|""funny""|""love""|""happiness""|""british""|""presenter""",11490,851,16,197,FALSE,FALSE,FALSE
qYmPNNvfawM,17.18.11,Worlds First Live Nuke in COD WW2 - V2 Rocket - Hidden Streak,PWNSTARZdotCOM,20,2017-11-07T04:14:30.000Z,"twitch|""games""",242069,2824,375,527,FALSE,FALSE,FALSE
28_tNFnMrTk,17.18.11,Last Week I Got Burgled,DarkSquidge,22,2017-11-06T16:03:17.000Z,"tomska|""vlog""|""last week""|""darksquidge""|""thomas ridgewell""|""halloween""|""trick or treat""|""baby""|""thomas the tank engine""|""fat controller""|""squidge""|""truth bombs""|""pug""|""money""|""shave""|""beard""|""scarfdemon""|""stranger things""",84369,5854,30,929,FALSE,FALSE,FALSE
l9nGCJlDclQ,17.18.11,After Show: Did Kate Hudson Date Brad Pitt? | WWHL,Watch What Happens Live with Andy Cohen,24,2017-11-08T17:00:01.000Z,"What What Happens live|""reality""|""interview""|""fun""|""celebrity""|""Andy Cohen""|""talk""|""show""|""program""|""Bravo""|""Watch What Happens Live""|""WWHL""|""bravo andy""|""Watch""|""What""|""Happens""|""After Show""|""During the After Show""|""Andy Cohen asks actress""|""Kate Hudson""|""Kate Hudson wwhl""|""Kate Hudson and Brad Pitt""|""Brad Pitt dating Kate Hudson""|""wwhl after show""|""watch what happens live after show""|""Kate Hudson watch what happens live""|""Colin Hanks""|""Pretty Fun Kate Hudson""|""Almost famous""|""kate hudson almost famous""",55572,191,191,83,FALSE,FALSE,FALSE
Y9PYlF43i3g,17.18.11,A DIFFERENT WAY - DJ Snake feat. Lauv Dance | Matt Steffanina X Erica Klein,Matt Steffanina,24,2017-11-08T19:37:41.000Z,"a different way|""different way""|""dj snake""|""lauv""|""dance""|""choreography""|""matt steffanina""|""dating""|""couple goals""|""couple""|""matt""|""steffanina""|""girlfriend""|""twerk""|""sexy""|""dj snake a different way""|""dancing""|""duet""|""how to dance""|""tutorial""|""mattsdance""|""mattsteffanina""|""erica klein""|""goals""",396262,18974,173,509,FALSE,FALSE,FALSE
bRlXatOvsZU,17.18.11,Yxng Bane - Rihanna (Live) - dscvr ARTISTS TO WATCH 2018,Vevo dscvr,10,2017-11-06T14:00:04.000Z,"yxng bane|""yxng bane rihanna""|""yxng bane rihanna live""|""yxng bane artist to watch""|""yxng bane dscvr""|""yxng bane shape of you""|""yxng bane shape of you lyrics""|""yxng bane snapchat""|""yxng bane concert""|""yxng bane mixtape""|""yxng bane nottingham""|""afro-swing""|""rap""|""grime""|""dscvr""|""dscvr artist to watch 2018""|""ones to watch 2018""|""sound poll""|""vevo""|""vevo dscvr""",108081,2352,419,92,FALSE,FALSE,FALSE
SMBXARpIqME,17.18.11,Lord Ashcroft hides in toilets to avoid questions on tax,Guardian News,25,2017-11-06T07:14:58.000Z,"Paradise Papers|""Lord Ashcroft""|""Conservatives""|""politics""|""investigation""|""BBC panorama""|""UK politics""|""Tories""|""guardian paradise paper""|""paradise papers ashcroft""|""what are the paradise papers""|""panorama ashcroft""|""panorama ashcroft runs away""|""ashcroft ignores reporter""|""panorama lord ashcroft pic""|""ashcroft toilets""|""lord ashcroft paradise papers""|""paradise papers lord ashcroft""|""panorama""|""the paradise papers""|""tax evasion""|""tax avoidance""|""tax""|""taxes""|""taxation""",232406,2949,211,594,FALSE,FALSE,FALSE
rwYd2kIZxk4,17.18.11,HERO Johnnie Langendorff Fires Back at Sutherland Springs Shooter!,College News Network,25,2017-11-06T00:00:39.000Z,"Johnnie Langendorff|""Sutherland Springs""|""San Antonio Texas""|""san antonio church""|""sutherland springs church""|""sutherland springs shooting""|""church shooting""|""sutherland springs hero""|""san antonio hero""",1175958,5047,404,3210,FALSE,FALSE,FALSE
0Yp9WS6cJFA,17.18.11,This Week I Learned Downhill Mountain Biking,Mike Boyd,24,2017-11-06T14:43:29.000Z,"mike boyd|""downhill""|""biking""|""mountain biking""|""mtb""|""enduro""|""bike""|""ben cathro""|""this week""|""i learned""|""race""",369291,15019,197,1698,FALSE,FALSE,FALSE
CyzEtbG-sxY,17.18.11,[M/V] SEVENTEEN(세븐틴) - 박수(CLAP),SEVENTEEN,10,2017-11-06T09:00:00.000Z,"세븐틴|""SEVENTEEN""|""PLEDIS""|""플레디스""|""박수""|""CLAP""|""TEEN_AGE""",7434919,434255,4734,38460,FALSE,FALSE,FALSE
A_Z3AokMwWI,17.19.11,MINECON Earth 2017 Livestream,TeamMojang,20,2017-11-18T19:12:51.000Z,"Minecon|""Minecraft""|""Microsoft""|""Mojang""",787508,0,0,5302,FALSE,TRUE,FALSE
coOKvrsmQiI,17.19.11,RAMPAGE - OFFICIAL TRAILER 1 [HD],Warner Bros. Pictures,24,2017-11-16T21:15:08.000Z,"Rampage|""Rampage the Movie""|""The Rock""|""Dwayne Johnson""|""gurilla""|""george""|""lizzy""|""crispr""|""dwayne""|""warner bros""|""warner""|""trailer""|""wb trailer""|""niomi harris""|""Malin Akerman""|""Jake Lacy""|""Joe Manganiello""|""Jeffrey Dean Morgan""|""P.J. Byrne""|""Marley Shelton""|""Breanne Hill""|""Jack Quaid""|""Matt Gerald""|""Brad Peyton""|""New Line""|""New Line Cinema""|""Dany Garcia""|""Rampage World Tour""|""WB Pictures""|""Warner Bros Entertainment""|""warner bros pics""|""Rampage movie""",11072585,119371,10400,20757,FALSE,FALSE,FALSE
p8XP7A7kvzM,17.19.11,Spill Your Guts or Fill Your Guts w/ Kim Kardashian,The Late Late Show with James Corden,24,2017-11-16T06:44:16.000Z,"James Corden|""The Late Late Show""|""Colbert""|""late night""|""late night show""|""Stephen Colbert""|""Comedy""|""monologue""|""comedian""|""impressions""|""celebrities""|""carpool""|""karaoke""|""CBS""|""Late Late Show""|""Corden""|""joke""|""jokes""|""funny""|""funny video""|""funny videos""|""humor""|""celebrity""|""celeb""|""hollywood""|""famous""",9856767,201286,7805,10718,FALSE,FALSE,FALSE
fRj34o4hN4I,17.19.11,"What's new, Atlas?",BostonDynamics,28,2017-11-16T21:12:25.000Z,"Robotics|""Humanoid Robots""|""Legged Locomotion""|""Dynamic robots""|""Boston Dynamics""",8533826,180591,4104,32468,FALSE,FALSE,FALSE
5n9xafjynJA,17.19.11,Tesla Semi truck and Roadster event in 9 minutes,The Verge,28,2017-11-17T06:27:36.000Z,"Tesla|""Tesla truck""|""Tesla semi truck""|""self-driving""|""autonomous""|""trucking""|""Elon Musk""|""semi""|""roadster""|""tesla roadster""|""2017 roadster""",1652105,31946,747,5254,FALSE,FALSE,FALSE
oSS6kGWNEeA,17.19.11,Ben Affleck: 'I'm Not A Superhero',The Late Show with Stephen Colbert,24,2017-11-17T08:35:00.000Z,"The Late Show|""Stephen Colbert""|""Colbert""|""Late Show""|""celebrities""|""late night""|""talk show""|""skits""|""bit""|""monologue""|""The Late Late Show""|""Late Late Show""|""letterman""|""david letterman""|""comedian""|""impressions""|""CBS""|""joke""|""jokes""|""funny""|""funny video""|""funny videos""|""humor""|""celebrity""|""celeb""|""hollywood""|""famous""|""James Corden""|""Corden""|""Comedy""",788071,5169,1038,1464,FALSE,FALSE,FALSE
cmc8q2dcIMs,17.19.11,Jaden Smith - Icon,JadenSmithVEVO,10,2017-11-17T15:00:02.000Z,"jaden|""jaden smith""|""icon""|""msfts""|""smith""",653604,55145,1471,3765,FALSE,FALSE,FALSE
hsLcTO2a0Ec,17.19.11,Justice League reviewed by Mark Kermode,kermodeandmayo,1,2017-11-17T15:58:18.000Z,"Zack Snyder|""Ben Affleck""|""Gal Gadot""|""Jason Momoa""|""Ezra Miller""|""Ray Fisher""|""Justice League""|""Kermode and Mayo’s Film Review""|""BBC""|""5live""",87967,1874,201,724,FALSE,FALSE,FALSE
lJFqvRwOiis,17.19.11,Walking while black,Vox,25,2017-11-16T12:55:39.000Z,"vox.com|""vox""|""explain""|""race""|""poverty""|""tickets""|""investigation""|""propublica""|""pedestrian""|""infrastructure""|""walking""|""walking while black""|""profiling""|""racial profiling""|""policing""|""police""|""jacksonville""|""florida""|""duval county""|""citation""|""law enforcement""|""urban planning""|""topher sanders""|""ben conarck""|""jaywalking""|""devonte shipman""|""JSO""|""florida times-union""|""African American""|""city planning""|""pedestrian deaths""|""pedestrian safety""|""Jacksonville Sheriff's Office""|""data""|""violations""",880015,30859,7745,10041,FALSE,FALSE,FALSE
BQ_0QLL2gqI,17.19.11,"Hailee Steinfeld, Alesso - Let Me Go ft. Florida Georgia Line, watt",HaileeSteinfeldVEVO,10,2017-11-17T18:00:00.000Z,"Hailee|""Steinfeld""|""Alesso""|""Let""|""Me""|""Go""|""Universal""|""Records""|""Pop""|""Hailee Steinfeld new music""|""Let Me Go video""|""Alesso and Hailee Steinfeld""|""Hailee Steinfeld and Florida Georgia Line""|""Hailee and watt song""|""AMA performances""|""LETMEGOxAMAs""",1905799,127151,1172,4255,FALSE,FALSE,FALSE
hSXf6ozQEwo,17.19.11,Leslie Jones Had a Dream Just Like This - SNL,Saturday Night Live,24,2017-11-17T16:35:09.000Z,"snl|""saturday night live""|""chance the rapper""|""eminem""|""leslie jones""|""snl promo""|""coloring book""|""season 43""|""live""|""new york""|""comedy""|""sketch""|""funny""|""hilarious""|""late night""|""host""|""music""|""guest""|""laugh""|""impersonation""|""actor""|""improv""|""musician""|""Coloring Book""|""Acid Rap""|""10 Day""|""Chicago""|""Chano""|""Revival""|""Marshall Mathers""|""dance""|""dance party""|""promo""|""musical guest""|""dream""|""battle""|""rap battle""|""hottie""|""hot""",281064,5230,145,561,FALSE,FALSE,FALSE
pOEzjT-SED0,17.19.11,Remy Ma - Wake Me Up ft. Lil' Kim,RemyMaVEVO,10,2017-11-16T15:00:07.000Z,"Columbia|""Hip Hop""|""Remy Ma feat. Lil' Kim""|""Wake Me Up""",2173621,74326,13817,19679,FALSE,FALSE,FALSE
yxfZBun1uBU,17.19.11,DEADPOOL 2 Teaser Trailer (2018),FilmSelect Trailer,24,2017-11-15T14:04:01.000Z,"trailer|""movie""|""filmselect""|""deadpool 2 trailer""|""teaser""|""deadpool 2""|""2018""|""superhero""|""cable""|""josh brolin""|""marvel""",2284394,27254,1338,1394,FALSE,FALSE,FALSE
1Xr-3eDioL8,17.19.11,"At home with... Gini Wijnaldum | Primark socks, Big Shaq and scousers with 'Vuj'",Liverpool FC,17,2017-11-16T16:54:05.000Z,"Liverpool FC|""LFC""|""Liverpool""|""Anfield""|""Melwood""|""Liverpool Football Club""|""wijnaldum""|""gini wijnaldum""|""gini""|""gini liverpool""|""david vujanic""|""vuj""|""wijnaldum vuj""|""mans not hot""|""man's not hot""|""wijnaldum mans not hot""|""gini man's not hot""|""epl""|""premier league""",200225,7214,77,520,FALSE,FALSE,FALSE
Mv-CJ44KbW4,17.19.11,SURPRISING MY FRIENDS WITH A HOLIDAY!!,PointlessBlogVlogs,24,2017-11-16T19:11:57.000Z,"pointlessblog|""pointlessblogtv""|""pointlessblogvlogs""|""games""|""gaming""|""daily""|""vlog""|""zoe""|""sugg""|""funny""|""zoella""|""zozeebo""|""new""|""house""|""nala""|""cute""|""puppy""|""british""|""teen""|""couple""|""zalfie""|""surprising""|""my""|""friends""|""girlfriend""|""with""|""holiday""|""dubai""|""balloon""|""jetski""|""sky""|""dive""|""skydive""|""crazy""|""flight""|""travel""|""trip""|""random""|""holly""|""chai""|""jessie""",549229,35290,829,2437,FALSE,FALSE,FALSE
6uJf2IT2Zh8,17.19.11,Red Velvet 레드벨벳 '피카부 (Peek-A-Boo)' MV,SMTOWN,10,2017-11-17T09:00:03.000Z,"Red Velvet|""레드벨벳""|""피카부""|""PeekABoo""|""Peek-A-Boo""|""아이린""|""웬디""|""슬기""|""조이""|""예리""|""IRENE""|""WENDY""|""SEULGI""|""JOY""|""YERI""|""Perfect Velvet""|""smtown""|""sm entertainment""|""sment""",6705901,471761,14126,50744,FALSE,FALSE,FALSE
nRafaCcfrcI,17.19.11,73 Questions With Liza Koshy | Vogue,Vogue,24,2017-11-16T13:00:50.000Z,"73 qs|""73 questions""|""celeb style""|""celebrity""|""homes""|""style""|""youtuber""|""liza koshy 73 questions""|""73 questions vogue""|""liza koshy""|""liza""|""jet packinski""|""73""|""jet packinski 73 questions""|""73 questions with helga""|""liza koshy youtube""|""liza koshy funny""|""liza koshy funny moments""|""liza koshy 73""|""73qs""|""lizzza""|""david dobrik""|""liza koshy apartment""|""liza koshy home""|""liza koshy boyfriend""|""real 73 questions""|""parody 73 questions""|""parody""|""liza koshy parody""|""vogue""|""vogue.com""",5514929,439189,4424,21011,FALSE,FALSE,FALSE
0O2IAz1E9Ts,17.19.11,Miranda Sings Hijacks a Stranger's Tinder | Vanity Fair,Vanity Fair,24,2017-11-16T17:00:54.000Z,"miranda sings|""tinder""|""tinder takeover""|""miranda sings tinder""|""hijacks dating account""|""hijacks tinder account""|""dating profile""|""hijacks tinder""|""miranda sings funny""|""miranda sings 2017""|""colleen miranda sings""|""miranda sings challenge""|""miranda sings songs""|""mirandasings08""|""miranda""|""sings""|""tinder account""|""tinder takeover miranda sings""|""miranda sings vanity fair""|""vanity fair""|""vanity fair magazine""|""vf""",679693,19264,1438,1048,FALSE,FALSE,FALSE
aJqEx_t_9S8,17.19.11,Justice League SPOILERS Movie Review,Beyond The Trailer,24,2017-11-17T01:33:04.000Z,"Justice League Spoilers|""Justice League Spoiler Review""|""Justice League Movie Review""|""Justice League""|""Spoilers""|""Movie""|""Review""|""Movie Review""|""Reaction""|""Breakdown""|""Today""|""End Credits""|""Ending""|""Explained""|""Easter Eggs""|""Superman""|""Green Lantern""|""Mera""|""Steve Trevor""|""Bruce Diana""|""Batman Wonder Woman""|""2017""|""Trailer""|""Official""|""Beyond The Trailer""|""Grace Randolph""|""Clip""|""Part""|""Part 1""|""Full Movie""|""Scene""|""Reviews""|""This Week""|""Cut Scenes""|""Justice League Cut Scenes""|""Justice League Superman Today""",167094,3625,591,2923,FALSE,FALSE,FALSE
aXWfL-1ieuE,17.19.11,Roadster Test Ride,Now You Know,28,2017-11-17T06:53:02.000Z,"Tesla|""Roadster""|""1.9""|""plaid""|""ludicous""|""Semi""|""Semi Truck""|""Electric""|""vehicle""|""unveil""|""roadster""|""elon musk""|""future""|""technology""|""autopilot""|""tesla semi""|""worlds fastest car""|""surprise""|""event""|""tesla motors""|""now you know""|""zac""|""jesse""|""live""|""coverage""|""news""|""self driving""|""autonomous""|""fast""|""car""|""speed""|""truck""|""pickup truck""|""change""|""charge""|""solar""|""power pack""|""range""|""ev""|""spacex""|""zero to 60 mph""|""1.9 seconds""|""trailer""|""500-mile range""|""250 mph""|""620 miles""|""2019""|""Model 3""|""model s""|""model x""",668438,3982,290,344,FALSE,FALSE,FALSE
icqp_XDH_BI,17.19.11,£99 Baby Charity Haul! | MOTHERHOOD,Sprinkleofglitter,26,2017-11-16T19:14:27.000Z,"sprinkleofglitter|""sprinkle of glitter""|""Louise Pentland""|""NCT Nearly New Sale""|""Consignment Haul""|""Baby Clothes""|""Second hand baby clothes""|""Baby girl clothes haul""|""mummy vlogger""|""uk mummy vlogger""|""uk mummy blogger""",150340,6038,188,522,FALSE,FALSE,FALSE
TWpt-ze_cYU,17.19.11,"You, but in emojis. (YIAY #375)",jacksfilms,23,2017-11-15T20:00:02.000Z,"jacksfilms|""yiay""|""emojis""|""emoji""|""you""",1329506,66170,608,66546,FALSE,FALSE,FALSE
